,Unnamed: 0,notes,average_beat,min_correlation,weights
393,393,"[[1, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12]]",7.125,0.9539392014169455,4.0
394,394,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9]]",7.625,0.9276225749388989,4.0
395,395,"[[1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 5, 7, 9], [1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9]]",7.75,0.984916179296249,4.0
396,396,"[[1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9]]",7.625,0.9827076298239905,4.0
397,397,"[[1, 5, 6, 7, 9], [1, 5, 7, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9]]",6.25,0.9594032236002469,4.0
398,398,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9]]",8.125,0.9743835956219357,4.0
399,399,"[[1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9], [1, 3, 5, 9], [1, 3, 5, 9], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9]]",5.25,0.9168239866902114,4.0
400,400,"[[1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12]]",8.625,0.9816918156232526,4.0
401,401,"[[1, 2, 3, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 8, 9, 10, 11, 12], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11]]",7.875,0.9471748345040668,4.0
402,402,"[[1, 2, 3, 4, 8, 9, 11], [1, 2, 3, 4, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11], [1, 3, 5, 7, 9, 10]]",7.625,0.9382746385781281,3.75
403,403,"[[1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12]]",7.5,0.8887112536182336,4.0
404,404,"[[1, 3, 5, 6, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 5, 9, 11, 12], [1, 2, 3, 5, 7, 9, 11, 12]]",8.375,0.9542903179616927,4.0
405,405,"[[1, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9]]",8.875,0.9380501458164682,4.0
406,406,"[[1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11]]",8.875,0.9637388493048533,4.0
407,407,"[[1, 5, 9, 11], [1, 5, 9, 11, 12], [1, 5, 7, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 9]]",7.625,0.914998532416095,4.0
408,408,"[[1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9]]",7.375,0.8947213620951908,4.0
409,409,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 5, 6, 7, 8, 9, 12], [1, 5, 6, 7, 8, 9, 12], [1, 5, 6, 7, 8, 9], [1, 2, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11]]",7.625,0.9165151389911679,4.0
410,410,"[[1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11]]",8.25,0.9685811619246678,4.0
411,411,"[[1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12]]",8.0,0.9351831573148827,4.0
412,412,"[[1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11]]",6.625,0.9311283477587824,4.0
413,413,"[[1, 3, 4, 5, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12]]",8.75,0.9829587852267003,4.0
414,414,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [1, 2, 3, 5, 7, 9, 10, 11], [1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 5, 7, 9]]",8.125,0.981423606024251,4.0
415,415,"[[1, 2, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 5, 6, 7, 9, 11, 12], [1, 2, 3, 5, 6, 7, 9, 11, 12], [1, 2, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9]]",7.625,0.9578947368421052,4.0
416,416,"[[1, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 5, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9]]",7.625,0.9661746205313734,4.0
417,417,"[[1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9]]",6.875,0.9311283477587824,4.0
418,418,"[[1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]]",7.375,0.9491017964071854,4.0
419,419,"[[1, 3, 4, 5, 7, 8, 9, 12], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 5, 7, 9, 11]]",7.625,0.9578947368421052,4.0
420,420,"[[1, 5, 7, 8, 9], [1, 5, 7, 8, 9, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9], [1, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 9, 11]]",6.75,0.9545941546018392,4.0
421,421,"[[1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11]]",9.0,0.9675704462909543,4.0
422,422,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11, 12]]",7.75,0.9837415007016482,4.0
423,423,"[[1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 10, 11], [1, 3, 5, 7, 8, 9, 10], [1, 2, 3, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 5, 7, 8, 9, 11, 12]]",8.25,0.9633229601657916,4.0
424,424,"[[1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9]]",7.625,0.9612022546977769,4.0
425,425,"[[1, 3, 4, 5, 9, 11, 12], [1, 4, 5, 9, 11, 12], [1, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9]]",7.75,0.9514317827029591,4.0
426,426,"[[1, 3, 4, 5, 6, 7, 9, 11], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10], [1, 3, 4, 5, 7, 9, 10], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9]]",7.375,0.9668095585426569,4.0
427,427,"[[1, 3, 5, 7, 9], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 9], [1, 3, 5, 7, 9], [1, 3, 5, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11]]",5.625,0.9241051583454717,4.0
428,428,"[[1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 9, 12]]",7.25,0.961202254697777,4.0
429,429,"[[1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12]]",8.5,0.961202254697777,4.0
430,430,"[[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 5, 7, 8, 9], [1, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 9, 10, 11]]",6.75,0.95,4.0
431,431,"[[1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12]]",8.0,0.9807268068787823,4.0
432,432,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 11, 12]]",9.0,0.9682539682539683,4.0
433,433,"[[1, 3, 5, 7, 9, 10], [1, 2, 3, 4, 5, 7, 9, 10], [1, 3, 4, 5, 7, 9, 10], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11]]",7.75,0.9732227014483794,4.0
434,434,"[[1, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 4, 5, 7, 8, 9, 10, 11, 12]]",8.375,0.9257418884347831,4.0
435,435,"[[1, 3, 5, 7, 9, 10], [1, 2, 3, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9]]",7.375,0.9612022546977769,4.0
436,436,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11]]",8.0,0.9375870147988452,4.0
437,437,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 12], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10]]",8.25,0.9718821111623884,4.0
438,438,"[[1, 2, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 5, 7, 8, 9], [1, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12]]",6.75,0.95,4.0
439,439,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 9, 11, 12]]",8.875,0.9823915247752552,4.0
440,440,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12]]",7.75,0.9584189159765923,4.0
441,441,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 8, 9, 11, 12]]",9.0,0.9775674157207634,4.0
442,442,"[[1, 3, 4, 5, 6, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 6, 7, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9, 10], [1, 2, 3, 4, 5, 7, 9, 10]]",7.125,0.9757049763304376,4.0
443,443,"[[1, 2, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9]]",8.25,0.9352273199303056,4.0
444,444,"[[1, 3, 4, 5, 6, 7, 8, 9, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 5, 7, 9, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12]]",7.75,0.9550984058433684,4.0
445,445,"[[1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9]]",7.875,0.9707394002577445,4.0
446,446,"[[1, 4, 5, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 5, 7, 8, 9]]",7.25,0.9341987329938276,4.0
447,447,"[[1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 7, 9]]",7.625,0.944911182523068,4.0
448,448,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 10, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 9, 11], [1, 2, 3, 5, 7, 9, 11], [1, 2, 3, 5, 9, 11, 12]]",7.0,0.9594032236002469,4.0
449,449,"[[1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 9, 11], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12]]",7.875,0.9548237071252009,4.0
450,450,"[[1, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11, 12], [1, 2, 3, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11]]",8.25,0.9208472322215682,4.0
451,451,"[[1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12]]",7.625,0.9539392014169455,4.0
452,452,"[[1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9, 10]]",7.125,0.916515138991168,4.0
453,453,"[[1, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 9, 11]]",7.125,0.9173425678136092,4.0
454,454,"[[1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 9], [1, 3, 4, 5, 6, 7, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9]]",7.0,0.8947213620951908,4.0
455,455,"[[1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 10], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12]]",8.875,0.9872611464968153,4.0
456,456,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 2, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",8.375,0.9491017964071854,4.0
457,457,"[[1, 3, 4, 5, 6, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 9]]",7.0,0.8947213620951908,4.0
458,458,"[[1, 4, 5, 9, 10, 11], [1, 3, 4, 5, 7, 9, 10, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 9, 11, 12], [1, 2, 3, 5, 6, 7, 9, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12]]",8.375,0.9550230183180096,4.0
